text,paraphrase,BLUE_score,TER_score,ROUGE1_score,ROUGE2_score,ROUGEL_score,SACREBLUE_score
"The spectral levels of light that can be measured by plants for photosynthesis is similar to , but not the same as what 's used by lumens .","The spectral levels of light that can be measured by plants for photosynthesis are similar to, but not the same as what is used by LEDs.",0.7521206186172787,21.428571428571427,0.9230769230769231,0.8000000000000002,0.8846153846153846,75.21206186172783
The Sunset Sunset Road comes from right and becomes Briscoe Mountain Road .,Sunset Road comes from right and becomes Briscoe Mountain Road.,0.8337529180751805,30.76923076923077,0.9090909090909091,0.9,0.9090909090909091,83.37529180751808
"To get there , take the Marine Drive from the Lions Gate Bridge to the West , past Lighthouse Park , Horseshoe Bay and then further on to the 7100 Marine Drive block .","To get there, take the Marine Drive from Lions Gate Bridge to the west, past Lighthouse Park, Horseshoe Bay and then to the 7100 Marine Drive block.",0.7259541703488769,32.35294117647059,0.9473684210526316,0.8727272727272727,0.9473684210526316,72.59541703488766
"Inverallan is one of the parishes which formed the ecclesiastical ( later civil ) parish of `` Cromdale , Inverallan and Advie '' in Morayshire in Scotland .","Inverallan is one of the parishes which formed the ecclesiastical parish of  Cromdale, Inverallan and Advie '' in Morayshire, Scotland.",0.5762447111885757,39.285714285714285,0.9268292682926829,0.8205128205128205,0.9268292682926829,57.62447111885759
Mr. Thuso Nokwanda Mbedu was born in Pietermaritzburg as Thuso Mbebu .,Thuso Nokwanda Mbedu was born in Pietermaritzburg as Thuso Mbebu.,0.8337529180751805,25.0,0.9523809523809523,0.9473684210526316,0.9523809523809523,83.37529180751808
"For ideal gases , the molar volume is given by the ideal gas equation , a good approximation for many usual gases at standard temperature and pressure .","For ideal gases the molar volume is given by the ideal gas equation, a good approximation for many usual gases at standard temperature and pressure.",0.9038693388414086,17.857142857142858,1.0,1.0,1.0,90.38693388414096
John Barrow Island is a member of the Queen Elizabeth Islands and the Canadian Arctic Archipelago in the territory of Nunavut .,Barrow Island is a member of the Queen Elizabeth Islands and the Canadian Arctic Archipelago in the Nunavut territory.,0.7889266272764857,18.181818181818183,0.9500000000000001,0.8421052631578948,0.9,78.89266272764851
It was chosen as the 19th best movie at the 7th Yokohama Film Festival .,It was voted the 19th best film at the 7th Yokohama Film Festival.,0.5336129799268557,33.33333333333333,0.8148148148148148,0.64,0.8148148148148148,53.36129799268556
"Christopher Griffiths ( born Christopher Llewellyn ) is an actor , best known for his role as Logan in the 2002 film `` Where Were We ... '' .","Christopher Llewellyn ( born Christopher Griffiths ) is an actor, best known for his role as Logan in the 2002 film  Where Were We Were We... ''.",0.7536730283974074,27.586206896551722,0.9565217391304348,0.8636363636363636,0.8695652173913043,75.36730283974073
"Netanya is located on the Israeli Mediterranean Coastal Plain , the historic land bridge between Europe , Africa , and Asia .","Netanya is situated on the Israeli Mediterranean coast, the historic land bridge between Europe, Africa and Asia.",0.5647014998595005,40.909090909090914,0.8571428571428571,0.7272727272727272,0.8571428571428571,56.470149985950066
Owned by Rick and Sheri Dorritie is Megasaurus and owned by Mike West Transaurus .,Megabus is owned by Rick and Sheri Dorritie and owned by Mike West Transaurus.,0.6606328636027614,33.33333333333333,0.9285714285714286,0.7692307692307693,0.8571428571428571,66.06328636027618
All five events started the last day and concluded with the final on the first day .,All five events started the last day and ended with the final on the first day.,0.8282477531331041,17.647058823529413,0.9375,0.8666666666666667,0.9375,82.82477531331043
"In January 2011 , FIBA Asia deputy secretary general Manuel V. Pangilinan along with SBP president Hagop Khajirian inspected the venue .","In January 2011, FIBA Asia Deputy Secretary General Manuel V. Pangilinan and SBP President Hagop Khajirian inspected the venue.",0.5206256094167634,27.27272727272727,0.9230769230769231,0.8648648648648649,0.9230769230769231,52.062560941676324
The strong influence of Attic-figure Greek vase painting has convinced some experts that the artist who decorated the tomb was a red metic .,The strong influence of Attic-figure Greek vase painting has convinced some experts that the artist who decorated the tomb was a red metic.,1.0,8.333333333333332,1.0,1.0,1.0,100.00000000000004
A unique feature of the human metate is the lack of ceremonial figures .,One feature of the human metate is the lack of ceremonial figures.,0.8446319809857226,28.57142857142857,0.8799999999999999,0.8695652173913043,0.8799999999999999,84.46319809857219
"Durr was born in Birmingham , Alabama , where she was brought up by southern women , but was also taught that the Ku Klux Klan were protectors of black femaleness .","Durr was born in Birmingham, Alabama, where she was raised by Southern women, but was also taught that the Ku Klux Klans were protectors of black femaleness.",0.7373879296899241,34.375,0.9090909090909091,0.830188679245283,0.9090909090909091,73.7387929689924
"Katrina M. of Sputinik Music was positive and said that the song is reverse , bright and cheerful .","Katrina M. of Sputinik Music said that the song is reverse, bright and cheerful.",0.7492587131922653,36.84210526315789,0.9032258064516129,0.8275862068965517,0.9032258064516129,74.92587131922659
"The Nokasippi River , the Mississippi River and the Little Nokasippi River are all in the area .","The Nokasippi River, the Mississippi River and the Little Noppi River are all in the area.",0.8394327083733336,27.77777777777778,0.9375,0.8666666666666667,0.9375,83.94327083733333
"In 2006 , the Álvarez won the South America Games against Hamilton Ventura .","In 2006, the lvarez won against Hamilton Ventura in the South America Games.",0.4221068126374527,50.0,0.9600000000000001,0.7826086956521738,0.7199999999999999,42.2106812637453
"Some reports state `` 30 years or more '' , while others claim `` 50 years or more '' .","Some reports say that  30 years or more '', while others claim that  50 years or more ''.",0.6070819688690249,35.0,0.8666666666666666,0.7142857142857142,0.8666666666666666,60.70819688690245
"The resignation of Councillor Horace Muspratt ( party ? , St. Peter , reported April 15 , 1908 ) was elected to the council on 2 June 1909 .","The resignation of councillor Horace Muspratt ( party?, St. Peter, reported April 15, 1908 ) was elected to the Council on June 2, 1909.",0.7164502922624569,34.48275862068966,1.0,0.8571428571428571,0.9545454545454546,71.64502922624571
"On April 11 , 2011 , a like planet , HD 38283 b , was discovered in an Earth-Saturnian orbit .","On April 11, 2011, a like planet with HD was discovered in an Earth-Saturnian orbit.",0.6684577612015127,47.61904761904761,0.9090909090909091,0.7741935483870969,0.9090909090909091,66.84577612015126
"On July 21 , 2014 , after his two successful years at Las Palmas in Spain , Chrisantus signed a three-year contract with the Turkish Super Lig - Club Sivasspor .",Chriss signed a three-year contract with Turkish Super Ligantu Club Sivasspor after his two successful years at Las Palmas in Spain.,0.4260070583966742,51.61290322580645,0.8163265306122449,0.6808510638297872,0.40816326530612246,42.60070583966742
"Ruben Bolling ( born 1963 in New Jersey ) is a pseudonym for cartoonist Ken Fisher , the author of `` Tom the Dancing Bug '' .","Ruben Bolling ( born 1963 in New Jersey ) is a pseudonym for cartoonist Ken Fisher, author of  Tom the Dancing Bug ''.",0.7757120240030141,22.22222222222222,0.975609756097561,0.9230769230769231,0.975609756097561,77.57120240030144
"On December 1 , Tinnish announced that he had withdrawn from his position with Toronto and would stay with Atlanta .","On December 1, Tinnish announced that he had withdrawn from his position with Toronto and will stay with Atlanta.",0.8656030552541708,23.809523809523807,0.9473684210526315,0.8888888888888888,0.9473684210526315,86.56030552541704
"Located in the southern part of the county , it lies in the southeastern part of the state .",It is located in the southern part of the county and is situated in the southeastern part of the state.,0.605478327168454,36.84210526315789,0.8648648648648648,0.742857142857143,0.8108108108108107,60.54783271684541
"He was born in New York City in East Broadway on October 23 , 1806 .",He was born on 23 October 1806 in East Broadway in New York City.,0.3147917803959358,50.0,1.0,0.5384615384615384,0.5,31.479178039593602
He always added his own surname of Bhosle and then treated the child like his own son .,He always added his own name of Bhosle and then treated the child like his own son.,0.8394327083733336,16.666666666666664,0.9411764705882353,0.875,0.9411764705882353,83.94327083733333
"After selling his house on 30 Harare drive to the Canadian Embassy he bought Bromley Farm just outside Marondera , Zimbabwe .","After selling his house on 30 Harare drive to the Canadian Embassy, he bought Bromley Farm near Marondera, Zimbabwe.",0.7389984311706962,31.818181818181817,0.9230769230769231,0.8648648648648649,0.9230769230769231,73.89984311706958
"The Baldwins lived in Washington , D.C. Robert Baldwin died in 1977 , and Helen Baldwin died March 14 , 1998 , from Lou Gehrig 's disease .","Robert Baldwin died in 1977 in Washington, D.C. Robert Baldwin and Helen Baldwin died on 14 March 1998 from the disease Lou Gehrig.",0.4764762130567991,50.0,0.875,0.5652173913043478,0.625,47.64762130567991
Doyline is an entry point to Lake Bistineau and the Bistineau State Park .,Doyline is an entry point into the Bisautine State Park and Lake Bistineau.,0.3661926362999429,42.857142857142854,0.8461538461538461,0.5,0.6153846153846154,36.6192636299943
"Companies based in the larger rivium include Rockwell Automation , Royal Dutch Shell , Sodexho Nederland , Pfizer , Van Oord and many more .","Companies based in the largerrivium include Rockwell Automation, Royal Dutch Shell, Sodexho Nederland, Unilever, Schlumpeter, and many others.",0.5437363168675966,56.00000000000001,0.7368421052631577,0.6111111111111113,0.7368421052631577,54.37363168675964
"Axl Rose had wanted the Seattle rock band Nirvana to be the opening act , but frontman Kurt Cobain declined .","Axl Rose had wanted the Seattle rock band Nirvana to be the opening act, but frontman Kurt Cobain declined.",1.0,19.047619047619047,1.0,1.0,1.0,100.00000000000004
"He built weapons factories for Vtorov and Mikhelson in Moscow , Serpukhov , Zatishye ( Elektrostal ) , Bogorodsk ( Noginsk ) .","He built weapons factories for Vtorov and Mikhelson in Moscow, Serpukhov, Zatishye ( Elektrostal ), Bogorodsk ( Noginsk ).",1.0,34.78260869565217,1.0,1.0,1.0,100.00000000000004
"In June of 1997 , Kristin met Richard Armstrong .","In June 1997, Kristin met Richard Armstrong.",0.7189393375176814,50.0,0.9333333333333333,0.7692307692307692,0.9333333333333333,71.89393375176813
"The U.S. Route 191 leads north from Douglas to Interstate 10 near Willcox , the Arizona State Route 80 leads west to Bisbee and northeast to Interstate 10 in New Mexico .","U.S. Route 191 leads north from Douglas to Interstate 10 near Willcox, Arizona State Route 80 leads to the west to Bisbee and northeast to Interstate 10 in New Mexico.",0.8516106314641935,21.875,0.967741935483871,0.8666666666666667,0.9354838709677419,85.16106314641937
"Most Jewish anarchists supported anarchosyndicalism and communist anarchism , while a few were individualist anarchists .",Most Jewish anarchists supported anarchosyndicalism and communist anarchism while a few were individualistist.,0.618860478496542,25.0,0.888888888888889,0.8799999999999999,0.888888888888889,61.88604784965421
"From 1921 to 2012 , Blue Ash Airport was the location of Blue Ash Airport -- Cincinnati .","From 1921 to 2012, Blue Ash Airport was the location of Cincinnati Blue Ash Airport.",0.7417594418397249,33.33333333333333,1.0,0.8571428571428571,0.9333333333333333,74.1759441839725
"It was founded in 1982 by Samuel Lipman , a former art critic of `` New York Times '' and Hilton Kramer , pianist and music critic .","It was founded by Samuel Lipman, a former  New York Times art critic, and Hilton Kramer, pianist and music critic in 1982.",0.5248641697672524,42.857142857142854,0.9777777777777777,0.7441860465116279,0.8,52.486416976725245
Constante was the wife of musicologist Victor Brauner and the sister-in-law of the painter Harry Brauner .,Constante was the wife of the musicologist Victor Brauner and sister-in-law of painter Harry Brauner.,0.5564174639334871,23.52941176470588,0.9714285714285714,0.787878787878788,0.9142857142857143,55.64174639334873
Shadow Mountain Lake is connected by a short channel to the natural Grand Lake .,Shadow Mountain Lake is connected by a short channel to the natural Grand Lake.,1.0,13.333333333333334,1.0,1.0,1.0,100.00000000000004
The painting of the trams on line 1 was decorated with blue swallows by the stylists Élisabeth Garouste and Mattia Bonetti in white .,The painting of the tram line 1 was decorated by the stylists lisabeth Garouste and Mattia Bonetti in white.,0.4916463232196217,33.33333333333333,0.8571428571428571,0.7499999999999999,0.8571428571428571,49.16463232196216
"In 1986 , Ray and sitcom actress Marla Gibbs were among the notables who helped dedicate Billie Holiday 's star on the Hollywood Walk of Fame .","In 1986, Ray and sitcom actress Marla Gibbs were among the notables who helped Billie Holiday's star on the Hollywood Walk of Fame.",0.7899311941692817,25.925925925925924,0.9795918367346939,0.9361702127659574,0.9795918367346939,78.99311941692817
The variable region of each heavy or light immunoglobulin chain is encoded in several pieces -- known as gene segments ( subgenes ) .,The variable region of each heavy or light chain is encoded in several pieces -- known as gene segments ( submersion ).,0.7800523587757331,16.666666666666664,0.9230769230769231,0.8648648648648649,0.9230769230769231,78.00523587757328
"Will and Dani sleep together , but he returns to Gypsy and supports her after being raped by Sam Atwell ( Kane Phillips ) .","Will and Dani sleep together, but he returns to Gypsy and supports her after being raped by Sam Atwell ( Kane Phillips ).",1.0,16.0,1.0,1.0,1.0,100.00000000000004
"Particularly dense erosion occurred in warmer melting periods during the ice ages , when the climate of the tundra prevailed and the soil was not protected by a strong vegetation .",Particularly dense eroding occurred in warmer melting periods when the climate of the tundra prevailed and the soil was not protected by strong vegetation.,0.5956896105598181,29.03225806451613,0.8679245283018867,0.7450980392156864,0.8679245283018867,59.56896105598178
"Torre is a Wall Street Journal , USA Today , New York Times , and Amazon International 's Bestselling Author .","Torre Torre is a Wall Street Journal, USA Today, New York Times and Amazon International Bestseller.",0.670001214025099,47.61904761904761,0.8484848484848485,0.8387096774193549,0.8484848484848485,67.00012140250986
"Vic participated in many different countries and fought for Armenia in the 2000 Olympic Games in Sydney , Australia .","Vic participated in many different countries and fought for Armenia at the 2000 Olympic Games in Sydney, Australia.",0.8578928092681435,25.0,0.9444444444444444,0.8823529411764706,0.9444444444444444,85.78928092681438
"The tour reached Shanghai on July 12 , 2008 and Bangkok , Thailand on November 22 , 2008 .","The tour reached Shanghai on 12 July 2008 and Bangkok, Thailand on 22 November 2008.",0.505055056214681,42.10526315789473,1.0,0.5714285714285714,0.8666666666666667,50.50550562146813
"He died in Culver City , California on September 28 , 1988 , and was buried at the Hillside Memorial Park Cemetery in Los Angeles , California .","He died on 28 September 1988 in Culver City, California, and was buried at the Hillside Memorial Park cemetery in Los Angeles, California.",0.619775739249102,42.857142857142854,1.0,0.7272727272727273,0.8260869565217391,61.977573924910196
"For the first time in league history , Gary Gait of Rochester played against his twin brother Paul Gait of Philadelphia .",Gary Gait of Rochester played for the first time in the league history against his twin brother Paul Gait of Philadelphia.,0.6660963293607925,22.727272727272727,0.975609756097561,0.8205128205128205,0.7317073170731706,66.60963293607927
"The construction of the PRL began with the Chatswood section to Epping , which began in November 2002 .","The construction of the PRL began with the Chatswood section to Epping, which began in November 2002.",1.0,21.052631578947366,1.0,1.0,1.0,100.00000000000004
"Evariste Baizeau ( June 3 , 1821 - Nantes , February 6 , 1910 ) was a French military physician .","Evariste Baizeau ( 3 June 1821 -- Nantes, 6 February 1910 ) was a French military physician.",0.4591675372400057,42.857142857142854,1.0,0.5384615384615384,0.8571428571428571,45.91675372400054
"The school was taken over by Charles Kilroy in the 1960s , his son Patrick Kilroy took over Kilroy College in 1999 .",The school was taken over by Charles Kilroy in the 1960s. His son Patrick Kilroy took over the Kilroy College in 1999.,0.7186969683828063,21.73913043478261,0.9767441860465117,0.9268292682926829,0.9767441860465117,71.86969683828065
"Howarth , during an April 1994 `` Soap Opera Update '' interview , said that the only thing that he admired about Todd was his clothing style .","During an April 1994 interview, Howarth said that the only thing he admired about Todd was his clothing style.",0.4473388487032036,42.857142857142854,0.9047619047619047,0.7000000000000001,0.8571428571428571,44.73388487032038
"Anacharsis Evariste Baizeau ( 3 June 1821 , Paris -- 6 February 1910 , Nantes ) was a French military physician .","Anacharise Baizeau ( June 3, 1821 -- February 6, 1910, Nantes ) was a French military physician.",0.49743446038557,50.0,0.8666666666666666,0.42857142857142855,0.7333333333333334,49.743446038556996
His sister Mary ( born 25 February 1956 ) won the 1500m in San Sebastian in 1977 and then became the Commonwealth Games champion in 1978 in Edmonton .,"His sister Mary ( born February 25, 1956 ) won the 1500m in San Sebastian in 1977 and became Commonwealth Games champion in Edmonton in 1978.",0.6109986015601071,24.137931034482758,0.9600000000000001,0.7083333333333334,0.8400000000000001,61.09986015601069
"No farthings were produced during the brief reigns of Henry VI and Edward IV , or during the second reign of Edward V .","No farthings were produced during the short reign of Henry VI and Edward IV, or during the second reign of Edward V.",0.839587623092576,25.0,0.9090909090909091,0.8571428571428571,0.9090909090909091,83.95876230925758
"The private Catholic schools are Fort Meigs , Frank , Toth and Woodland Elementary Schools , which make up the primary public school , Saint Rose , the fifth .","The private Catholic schools are Fort Meigs, Frank, Toth and Woodland Elementary Schools, which form the primary school for the fifth time, Saint Rose.",0.6495519387345645,50.0,0.875,0.6956521739130435,0.7916666666666666,64.9551938734565
"After playing in England for Millwall , Clapton Orient and Chelmsford City , Walsingham moved to Italy to play with Genoa and Bologna .","After playing for Millwall, Clapton and Chelmsford City, Walsingham moved to Italy to play with Genoa and Bologna.",0.7337036588726153,37.5,0.923076923076923,0.8108108108108107,0.923076923076923,73.37036588726154
"She returns to Sunnydale in season seven , not only to perform Buffy and the Scoobies , but to help in a position of leadership .","She returns to Sunnydale for the seventh season, not only to perform with Buffy and the Scoobies, but to help in a position of leadership.",0.6943776929402705,34.61538461538461,0.8749999999999999,0.7391304347826088,0.8749999999999999,69.43776929402702
A new South stand was built in 2005 and 2006 to make the stadium into a complete bowl .,A new South Stand was built in 2005 and 2006 to make the stadium into a complete bowl.,0.8492326635760689,10.526315789473683,1.0,1.0,1.0,84.92326635760686
"The death of Mao Zedong in 1976 , however , brought economic reform to the PRC , which led to Japan ’ s expected investment in the Chinese economy .","However, the death of Mao Zedong brought economic reform to the PRC, which led to Japan's expected investment in the Chinese economy.",0.5699117152990857,43.333333333333336,0.9583333333333334,0.8695652173913043,0.9166666666666666,56.991171529908556
Octavian recognized the value of holding Egypt and had the kingdom annexed as a Roman province .,Octavian recognized the value of Egypt and had the kingdom annexed as a Roman province.,0.8320381765431424,17.647058823529413,0.967741935483871,0.896551724137931,0.967741935483871,83.20381765431426
"In his debut Sydney season with the St. George Dragons in 1957 , he represented for both Sydney firsts and New South Wales .",He represented Sydney firsts and New South Wales in his 1957 debut with the St. George Dragons.,0.40256318661146395,45.83333333333333,0.8717948717948718,0.5945945945945946,0.41025641025641024,40.2563186611464
On the left side the 10th IR would also attack the 13th Brigade line south of Marrett Wood .,"On the left side, the 10th IR would also attack the 13th Brigade line south of Marrett Wood.",0.8578928092681435,15.789473684210526,1.0,1.0,1.0,85.78928092681438
"This created a spacious atrium on the Washington St. side of the building , modernized much of the building infrastructure , and added new computers .","This created a spacious atrium on the Washington Street side of the building, modernizing much of the building infrastructure and adding new computers.",0.5687813734816407,30.76923076923077,0.8695652173913043,0.7272727272727273,0.8695652173913043,56.87813734816409
The application of the term `` controversial '' to asylum seekers is illegal .,The application of the term  controversial '' to asylum seekers is illegal.,0.729836014355472,21.428571428571427,1.0,1.0,1.0,72.9836014355472
"When he died in 1719 , his eldest son , also called Joseph , followed initially Joseph Truman .","His eldest son, also known as Joseph, was initially succeeded by Joseph Truman when he died in 1719.",0.2810335395782485,63.1578947368421,0.7878787878787877,0.5161290322580646,0.4848484848484848,28.10335395782486
"The World Cup started on 9 January 1982 in Reit im Winkl and ended on 13 April 1982 in Kiruna , Sweden .","The 1982 FIFA World Cup began in Reit im Winkl and ended in Kiruna, Sweden on April 13, 1982.",0.37364122452679355,65.21739130434783,0.8500000000000001,0.4210526315789474,0.6,37.36412245267937
"They do not follow the pattern of caldera growth and destruction that other shield volcanoes do ; caldera may form , but they generally do not disappear .","They do not follow the pattern of caldera growth and destruction that other volcanoes do so, but they generally do not disappear.",0.6971027982652597,28.57142857142857,0.8936170212765958,0.7999999999999999,0.8936170212765958,69.71027982652599
"The first landing in Lae Airfield was possessed by Ernest Mustar on April 19 , 1927 in a De Havilland DH.37 by Guinea Gold Airways from Wau .",The first landing in Lae Airfield was owned by Ernest Mustar on 19 April 1927 in De Havilland DH.37 by Guinea Gold Airways from Wau.,0.6740004422949604,21.428571428571427,0.9433962264150944,0.7450980392156863,0.9056603773584906,67.40004422949607
"Between Langensteinbach and the newly created Schießhüttenäcker railway station , a short double track section was also built in 2011 .",A short track section was also built between Langensteinbach and the newly created Schiehttencker railway station in 2011.,0.43182095510196616,33.33333333333333,0.85,0.6315789473684211,0.5,43.18209551019662
"Several members of the CFA were appointed to the McMillan Commission , as were many McMillan Plan supporters .","Several members of the CFA were appointed to the McMillan Commission, as were many McMillan Plan supporters.",1.0,21.052631578947366,1.0,1.0,1.0,100.00000000000004
Revco was subsequently acquired by CVS in 1997 .,"Later in 1997, Revco was acquired by CVS.",0.0,77.77777777777779,0.875,0.5714285714285714,0.625,23.736810439041953
"Nesby Phips was released in the documentary `` Mystery Lights '' , presented by Nowhere Studios , produced by Converse and published in the UK on December 4 , 2015 .","Nesby Phips was released in the documentary  Mystery Lights '' produced by Nowhere Studios and published in the United Kingdom on December 4, 2015.",0.478701329201763,41.935483870967744,0.8749999999999999,0.7391304347826088,0.8333333333333333,47.87013292017627
"Positive real when , Here the zeta function is Hurwitz zeta function and Beta is a valid number .",Here is the zeta function at the Hurwitz zeta function and Beta is a valid number.,0.5806515708267325,47.368421052631575,0.8484848484848485,0.6451612903225806,0.787878787878788,58.065157082673274
"The other two rivers are the Mangles River , and the Matiri River .",The other two rivers are the Mangles River and the Matiri River.,0.7881929718099911,21.428571428571427,1.0,1.0,1.0,78.81929718099911
"On May 28 , 2011 , a leadership election was held to replace Darrell Pasloski . Dennis Fentie was chosen after only one ballot .","On May 28, 2011, a leadership election was held to replace Darrell Pasloski, after only one ballot.",0.7154775681750413,48.0,0.8947368421052632,0.8333333333333334,0.8947368421052632,71.54775681750408
"Aldous Huxley introduced Alfred Matthew Hubbard into the drug in 1955 , and Timothy Leary began to take it in 1962 .","In 1955, Aldous Huxley introduced Alfred Matthew Hubbard into the drug, and Timothy Leary began taking it in 1962.",0.6576092928889222,40.909090909090914,0.9230769230769231,0.7567567567567567,0.8205128205128205,65.76092928889221
A new system Of CCE is also implemented in the school for a continuous and a comprehensive evaluation of students .,A new system of CCE is also implemented in the school for a continuous and comprehensive evaluation of students.,0.7262953340221207,14.285714285714285,0.9743589743589743,0.918918918918919,0.9743589743589743,72.62953340221206
"The dictionary form of a verb is the infinitive , which occasionally ends with `` -ć '' ( usually with `` -c '' ) .",The form of a verb is the infinitive which generally ends with - '' ( usually with -c '' ).,0.4148295558123954,32.0,0.9032258064516129,0.7586206896551724,0.9032258064516129,41.48295558123954
At the bottom of the hydrometer is a weighted bulb and at the top is a pan for small weights .,At the base of the hydrometer is a weighted bulb and at the top is a pan for small weight.,0.7878025709745908,14.285714285714285,0.9,0.8421052631578947,0.9,78.78025709745913
He attended the Liceo Classico in Germany before studying chemistry at the University of Munich in L 'Aquila .,He attended the Liceo Classico in Germany before completing his studies at the University of Munich in L'Aquila.,0.6272517339014033,31.57894736842105,0.8648648648648649,0.7999999999999999,0.8648648648648649,62.72517339014035
In April 2016 it was announced that Reid will also present the new sister broadcast `` Top Gear '' Extra Gear `` along with Harris .,"In April 2016, it was announced that Reid will also present the new sister show  Top Gear '' Extra Gear '' with Harris.",0.5797823974433254,26.923076923076923,0.9302325581395349,0.8292682926829269,0.9302325581395349,57.978239744332505
"Janet Scott was born on James Alexander Hanson , the second son of James Trickett Hanson ( a Danish immigrant ) and Jim Marchbank .","Janet Scott was born on James Alexander Hanson, the second son of James Trickett Hanson ( a Danish immigrant ) and Jim Marchbank.",1.0,16.0,1.0,1.0,1.0,100.00000000000004
The Total Total Evaporation is The Radiators ' fifth album and their fourth studio album .,Total Evaporation is the fifth album by The Radiators and their fourth studio album.,0.4500702860539164,43.75,0.9285714285714286,0.6923076923076923,0.7857142857142857,45.00702860539165
"David Spinozza plays the acoustic guitar in the song , Liberty DeVitto plays the drums and Robert Freedman the horn and string orchestration .","In the song, David Spinozza plays acoustic guitar, Liberty DeVitto plays drums and Robert Freedman plays the horn and string orchestration.",0.514356570280628,41.66666666666667,0.9302325581395349,0.7317073170731706,0.7906976744186046,51.43565702806279
The school belongs to the Jefferson District of VHSL Region II ( Virginia High School League ) .,The school belongs to the Jefferson District ( VHSL Region II ).,0.4329458846128492,44.44444444444444,0.8,0.6956521739130435,0.8,43.29458846128492
"It is native to Chiapas , Guatemala , Honduras , El Salvador , Panama , Guerrero , Oaxaca , Veracruz .","It is home to Chiapas, Guatemala, Honduras, El Salvador, Guerrero, Oaxaca, Veracruz.",0.7342064072327547,80.95238095238095,0.8799999999999999,0.6956521739130435,0.8799999999999999,73.42064072327543
A border war broke out between Magdeburg and the Archbishop of Wolfenbüttel in 1346 .,In 1346 a border war broke out between Magdeburg and the Archbishop of Wolfenbttel.,0.6554913610595183,20.0,0.896551724137931,0.8148148148148148,0.7586206896551724,65.54913610595183
