text,paraphrase,BLUE_score,TER_score,ROUGE1_score,ROUGE2_score,ROUGEL_score,SACREBLUE_score
"The Nokasippi River , the Mississippi River and the Little Nokasippi River are all in the area .","There are three rivers in the area, the Nokasippi River, the Mississippi River and the Little Nokasippi River.",0.5718458251358622,66.66666666666666,0.8823529411764706,0.7500000000000001,0.6470588235294118,57.18458251358624
"In 2006 , the Álvarez won the South America Games against Hamilton Ventura .",The lvarez defeated Hamilton Ventura in the South America Games.,0.22076069962602551,64.28571428571429,0.8181818181818182,0.5,0.5454545454545454,22.07606996260255
"Some reports state `` 30 years or more '' , while others claim `` 50 years or more '' .","Some reports say 30 years or more, while others say 50 years or more.",0.28324454082118766,50.0,0.8571428571428571,0.6923076923076923,0.8571428571428571,28.32445408211875
"The resignation of Councillor Horace Muspratt ( party ? , St. Peter , reported April 15 , 1908 ) was elected to the council on 2 June 1909 .","The resignation ofCouncillor Muspratt was reported on April 15th, 1908 and he was elected to the council on June 2nd, 1909.",0.22027294325140667,62.06896551724138,0.6511627906976744,0.2926829268292683,0.6511627906976744,22.02729432514067
"On April 11 , 2011 , a like planet , HD 38283 b , was discovered in an Earth-Saturnian orbit .","HD 38283 b was discovered on April 11th, 2011.",0.0,71.42857142857143,0.6153846153846153,0.4166666666666667,0.3846153846153846,8.796778678168844
"On July 21 , 2014 , after his two successful years at Las Palmas in Spain , Chrisantus signed a three-year contract with the Turkish Super Lig - Club Sivasspor .","After two successful years at Las Palmas in Spain, Chrisantus signed a three-year contract with the Turkish Super Lig.",0.5644066290097931,45.16129032258064,0.851063829787234,0.7999999999999999,0.851063829787234,56.440662900979305
"Ruben Bolling ( born 1963 in New Jersey ) is a pseudonym for cartoonist Ken Fisher , the author of `` Tom the Dancing Bug '' .",Ken Fisher is the author of  Tom the Dancing Bug' and he uses the name Ruben Bolling.,0.0,85.18518518518519,0.6315789473684211,0.4444444444444445,0.4736842105263158,10.15255252190817
"On December 1 , Tinnish announced that he had withdrawn from his position with Toronto and would stay with Atlanta .",Tinnish said on December 1 that he would stay with Atlanta and that he had left his position with Toronto.,0.31642571776698514,47.61904761904761,0.8205128205128205,0.5405405405405405,0.5128205128205129,31.642571776698524
"Located in the southern part of the county , it lies in the southeastern part of the state .",It is located in the southern part of the state.,0.3279408309304714,63.1578947368421,0.6666666666666667,0.56,0.5925925925925927,32.79408309304714
"He was born in New York City in East Broadway on October 23 , 1806 .",He was born in East Broadway in New York City.,0.36646524233963085,50.0,0.8333333333333333,0.7272727272727274,0.5833333333333334,36.64652423396308
He always added his own surname of Bhosle and then treated the child like his own son .,He added his own name to the child and treated him like his own son.,0.31708476589333046,50.0,0.7500000000000001,0.39999999999999997,0.625,31.708476589333063
"After selling his house on 30 Harare drive to the Canadian Embassy he bought Bromley Farm just outside Marondera , Zimbabwe .",He sold his house on 30 Harare drive to the Canadian Embassy and bought a farm outside Marondera.,0.4601055269729767,40.909090909090914,0.7894736842105262,0.5555555555555555,0.7368421052631577,46.01055269729767
"The Baldwins lived in Washington , D.C. Robert Baldwin died in 1977 , and Helen Baldwin died March 14 , 1998 , from Lou Gehrig 's disease .","The Baldwins lived in Washington, D.C. Robert Baldwin died in 1977 and Helen Baldwin died in 1998.",0.5271125900210237,50.0,0.8095238095238096,0.75,0.8095238095238096,52.71125900210236
Doyline is an entry point to Lake Bistineau and the Bistineau State Park .,Doyline is an entry point to the lake.,0.3621513850221006,50.0,0.761904761904762,0.5263157894736842,0.6666666666666667,36.21513850221006
"Companies based in the larger rivium include Rockwell Automation , Royal Dutch Shell , Sodexho Nederland , Pfizer , Van Oord and many more .",Many companies are based in the larger rivium.,0.07895253836792815,84.0,0.4999999999999999,0.3076923076923077,0.4285714285714285,7.895253836792813
"Axl Rose had wanted the Seattle rock band Nirvana to be the opening act , but frontman Kurt Cobain declined .","Axl Rose wanted the Seattle band to be the opening act, but Kurt Cobain didn't want to do that.",0.4043560607467848,52.38095238095239,0.717948717948718,0.4864864864864865,0.717948717948718,40.43560607467848
"He built weapons factories for Vtorov and Mikhelson in Moscow , Serpukhov , Zatishye ( Elektrostal ) , Bogorodsk ( Noginsk ) .","He built weapons factories in Moscow, Serpukhov, Zatishye, and Noginsk.",0.3040931774217179,78.26086956521739,0.8,0.5217391304347826,0.7200000000000001,30.40931774217179
"In June of 1997 , Kristin met Richard Armstrong .","In the summer of 1997, they met.",0.0,90.0,0.5333333333333333,0.15384615384615383,0.5333333333333333,18.88588859215946
"The U.S. Route 191 leads north from Douglas to Interstate 10 near Willcox , the Arizona State Route 80 leads west to Bisbee and northeast to Interstate 10 in New Mexico .",The U.S. Route 191 goes north from Douglas to Willcox and the Arizona State Route 80 goes west to Bisbee.,0.3552665065100294,50.0,0.7307692307692307,0.5199999999999999,0.6923076923076923,35.52665065100294
"Most Jewish anarchists supported anarchosyndicalism and communist anarchism , while a few were individualist anarchists .",Most Jewish anarchists supported anarchosyndicalism and communist anarchism.,0.4084937416616268,56.25,0.7272727272727273,0.7000000000000001,0.7272727272727273,40.84937416616266
"From 1921 to 2012 , Blue Ash Airport was the location of Blue Ash Airport -- Cincinnati .",Blue Ash Airport was located in Cincinnati from 1921 to 2012,0.18567130947803687,55.55555555555556,0.6923076923076923,0.5,0.3846153846153846,18.567130947803683
"It was founded in 1982 by Samuel Lipman , a former art critic of `` New York Times '' and Hilton Kramer , pianist and music critic .","It was founded in 1982 by Samuel Lipman, a former art critic of the New York Times.",0.47418755827057196,50.0,0.7999999999999999,0.7368421052631579,0.7999999999999999,47.41875582705718
Constante was the wife of musicologist Victor Brauner and the sister-in-law of the painter Harry Brauner .,Constante was Victor Brauner's wife and the sister-in-law of the painter Harry Brauner.,0.5427931458852344,41.17647058823529,0.8823529411764706,0.6875,0.823529411764706,54.27931458852344
Shadow Mountain Lake is connected by a short channel to the natural Grand Lake .,The natural Grand Lake is connected to Shadow Mountain Lake.,0.0,53.333333333333336,0.8333333333333333,0.6363636363636364,0.41666666666666663,23.587980670838625
The painting of the trams on line 1 was decorated with blue swallows by the stylists Élisabeth Garouste and Mattia Bonetti in white .,The painting of the trams on line 1 was decorated with blue swallows.,0.4584624993895363,50.0,0.7222222222222222,0.7058823529411764,0.7222222222222222,45.84624993895363
"In 1986 , Ray and sitcom actress Marla Gibbs were among the notables who helped dedicate Billie Holiday 's star on the Hollywood Walk of Fame .",The Hollywood Walk of Fame had a star dedicated to Billie Holiday in 1986.,0.09728851295872422,77.77777777777779,0.5128205128205129,0.32432432432432434,0.25641025641025644,9.728851295872424
The variable region of each heavy or light immunoglobulin chain is encoded in several pieces -- known as gene segments ( subgenes ) .,The variable region of each heavy or light immunoglobulin chain can be found in several pieces.,0.42529583369149465,54.166666666666664,0.7222222222222223,0.6470588235294117,0.7222222222222223,42.52958336914946
"Will and Dani sleep together , but he returns to Gypsy and supports her after being raped by Sam Atwell ( Kane Phillips ) .","After being raped by Sam Atwell, Will returns to Gypsy and supports her.",0.310988277932631,64.0,0.7647058823529412,0.625,0.41176470588235287,31.0988277932631
"Particularly dense erosion occurred in warmer melting periods during the ice ages , when the climate of the tundra prevailed and the soil was not protected by a strong vegetation .","When the climate of the tundra prevailed and the soil was not protected by a strong vegetation, particularly dense erosion occurred.",0.5342774011943158,41.935483870967744,0.8400000000000001,0.7916666666666667,0.68,53.42774011943155
"Torre is a Wall Street Journal , USA Today , New York Times , and Amazon International 's Bestselling Author .","Torre is a Wall Street Journal, USA Today, New York Times, and Amazon International's Bestselling Author.",0.8160528832434369,47.61904761904761,1.0,1.0,1.0,81.60528832434373
"Vic participated in many different countries and fought for Armenia in the 2000 Olympic Games in Sydney , Australia .","In the 2000 Olympic Games in Australia, Vic fought for Armenia.",0.24981897671347442,65.0,0.7586206896551725,0.5185185185185185,0.4827586206896552,24.98189767134743
"The tour reached Shanghai on July 12 , 2008 and Bangkok , Thailand on November 22 , 2008 .","On July 12th, 2008 the tour reached Shanghai and on November 22nd, 2008 it reached Bangkok.",0.0,57.89473684210527,0.7741935483870969,0.3448275862068965,0.5161290322580646,13.671686390736431
"He died in Culver City , California on September 28 , 1988 , and was buried at the Hillside Memorial Park Cemetery in Los Angeles , California .","He was buried in Los Angeles at the Hillside Memorial Park Cemetery on September 28, 1988 after he died in California.",0.39024741478210273,53.57142857142857,0.8636363636363636,0.6190476190476191,0.5,39.02474147821027
"For the first time in league history , Gary Gait of Rochester played against his twin brother Paul Gait of Philadelphia .","For the first time in league history, twin brothers Gary and Paul Gait played against each other.",0.39006967668212833,54.54545454545454,0.7027027027027027,0.45714285714285713,0.5945945945945946,39.00696766821285
"The construction of the PRL began with the Chatswood section to Epping , which began in November 2002 .",The construction of the PRL began in 2002 with the Chatswood section.,0.4008910383098656,52.63157894736842,0.8275862068965517,0.6666666666666666,0.6896551724137931,40.08910383098655
"Evariste Baizeau ( June 3 , 1821 - Nantes , February 6 , 1910 ) was a French military physician .",Evariste Baizeau was a French military physician.,0.15067797234798277,71.42857142857143,0.6666666666666666,0.5263157894736842,0.6666666666666666,15.067797234798286
"The school was taken over by Charles Kilroy in the 1960s , his son Patrick Kilroy took over Kilroy College in 1999 .",Patrick Kilroy took over Kilroy College in 1999 after his father Charles Kilroy took over the school in the 1960s.,0.41015594715462383,52.17391304347826,0.8292682926829269,0.5641025641025641,0.3902439024390244,41.0155947154624
"Howarth , during an April 1994 `` Soap Opera Update '' interview , said that the only thing that he admired about Todd was his clothing style .","During an April 1994 interview, Howarth said that the only thing he liked about Todd was his clothing style.",0.37714496336252434,46.42857142857143,0.8571428571428571,0.6,0.8095238095238095,37.71449633625243
"Anacharsis Evariste Baizeau ( 3 June 1821 , Paris -- 6 February 1910 , Nantes ) was a French military physician .",Anacharsis Evariste Baizeau was a French military physician.,0.17635925428034163,68.18181818181817,0.6666666666666666,0.5454545454545455,0.6666666666666666,17.63592542803416
His sister Mary ( born 25 February 1956 ) won the 1500m in San Sebastian in 1977 and then became the Commonwealth Games champion in 1978 in Edmonton .,Mary won the 1500m in San Sebastian in 1977 and then became the Commonwealth Games champion in 1978.,0.5377103846380548,41.37931034482759,0.8181818181818181,0.7619047619047621,0.8181818181818181,53.77103846380546
"No farthings were produced during the brief reigns of Henry VI and Edward IV , or during the second reign of Edward V .","During the brief reigns of Henry VI and Edward IV, no farthings were produced.",0.4163872466286158,54.166666666666664,0.7777777777777778,0.7058823529411765,0.5555555555555556,41.63872466286159
"The private Catholic schools are Fort Meigs , Frank , Toth and Woodland Elementary Schools , which make up the primary public school , Saint Rose , the fifth .","The primary public school is Saint Rose, which is made up of the private Catholic schools Fort Meig, Frank, Toth and Woodland.",0.29879774433574235,73.33333333333333,0.7391304347826088,0.4545454545454545,0.3913043478260869,29.879774433574227
"After playing in England for Millwall , Clapton Orient and Chelmsford City , Walsingham moved to Italy to play with Genoa and Bologna .",Walsingham moved to Italy to play for Genoa and Bologna.,0.22041191512173347,66.66666666666666,0.6451612903225806,0.48275862068965514,0.5806451612903225,22.041191512173366
"She returns to Sunnydale in season seven , not only to perform Buffy and the Scoobies , but to help in a position of leadership .",She will be back in season seven to help in a position of leadership.,0.27993316641710825,61.53846153846154,0.5945945945945946,0.4571428571428572,0.5945945945945946,27.99331664171083
A new South stand was built in 2005 and 2006 to make the stadium into a complete bowl .,In 2005 and 2006 a new South stand was built to make the stadium a complete bowl.,0.5087473540251254,21.052631578947366,0.9714285714285714,0.787878787878788,0.7428571428571428,50.874735402512535
"The death of Mao Zedong in 1976 , however , brought economic reform to the PRC , which led to Japan ’ s expected investment in the Chinese economy .","The death of Mao in 1976 brought economic reform to the PRC, which led to Japan investing in the Chinese economy.",0.539855392036764,40.0,0.8695652173913043,0.7272727272727272,0.8695652173913043,53.985539203676424
Octavian recognized the value of holding Egypt and had the kingdom annexed as a Roman province .,The kingdom of Egypt was annexed as a Roman province by Octavian.,0.25281009870019505,58.82352941176471,0.7142857142857143,0.3846153846153846,0.5714285714285715,25.28100987001951
"In his debut Sydney season with the St. George Dragons in 1957 , he represented for both Sydney firsts and New South Wales .",He played in his first season with the St. George Dragons in 1957 in New South Wales.,0.4144011378255651,54.166666666666664,0.717948717948718,0.5405405405405405,0.6666666666666667,41.4401137825565
On the left side the 10th IR would also attack the 13th Brigade line south of Marrett Wood .,The 13th brigade line south of Marrett Wood would be attacked by the 10th IR.,0.27488915599519614,68.42105263157895,0.7272727272727272,0.5806451612903226,0.4848484848484848,27.488915599519622
"This created a spacious atrium on the Washington St. side of the building , modernized much of the building infrastructure , and added new computers .","The side of the building that was created had a spacious atrium, modernized infrastructure, and added new computers.",0.36687621163971573,65.38461538461539,0.7317073170731708,0.46153846153846156,0.5365853658536586,36.68762116397156
The application of the term `` controversial '' to asylum seekers is illegal .,"The term "" controversial "" to asylum seekers is illegal.",0.35521547566060496,50.0,0.8421052631578948,0.8235294117647058,0.8421052631578948,35.5215475660605
"When he died in 1719 , his eldest son , also called Joseph , followed initially Joseph Truman .",Joseph Truman followed his older brother when he died in 1719.,0.15570070039213327,73.68421052631578,0.6923076923076923,0.41666666666666663,0.3846153846153846,15.570070039213329
"The World Cup started on 9 January 1982 in Reit im Winkl and ended on 13 April 1982 in Kiruna , Sweden .","The World Cup began in Reit im Winkl and ended in Kiruna, Sweden.",0.3863095825285841,56.52173913043478,0.7058823529411765,0.5625000000000001,0.7058823529411765,38.6309582528584
"They do not follow the pattern of caldera growth and destruction that other shield volcanoes do ; caldera may form , but they generally do not disappear .","They do not follow the pattern of caldera growth and destruction that other shield volcanoes do, but caldera may form, but they generally do not disappear.",0.8696398662122882,21.428571428571427,0.9803921568627451,0.9387755102040817,0.9803921568627451,86.9639866212288
"The first landing in Lae Airfield was possessed by Ernest Mustar on April 19 , 1927 in a De Havilland DH.37 by Guinea Gold Airways from Wau .",The first landing in Lae Airfield was held by Ernest Mustar in a De Havilland in 1927.,0.2856803328155959,50.0,0.6818181818181819,0.5238095238095238,0.6363636363636364,28.5680332815596
"Between Langensteinbach and the newly created Schießhüttenäcker railway station , a short double track section was also built in 2011 .",A short double track section was built between Langensteinbach and the new railway station in 2011.,0.3045850967761001,47.61904761904761,0.7894736842105263,0.5555555555555556,0.47368421052631576,30.45850967761002
"Several members of the CFA were appointed to the McMillan Commission , as were many McMillan Plan supporters .",Several members of the CFA were appointed to the commission.,0.389989569442421,52.63157894736842,0.7407407407407407,0.64,0.7407407407407407,38.99895694424209
Revco was subsequently acquired by CVS in 1997 .,In 1997 Revco was acquired by CVS.,0.0,44.44444444444444,0.9333333333333333,0.6153846153846153,0.6666666666666666,24.813223883789995
"Nesby Phips was released in the documentary `` Mystery Lights '' , presented by Nowhere Studios , produced by Converse and published in the UK on December 4 , 2015 .","The documentary  Mystery Lights' was presented by Nowhere Studios and was published in the UK on December 4, 2015.",0.3488024282292849,54.83870967741935,0.8181818181818181,0.619047619047619,0.7727272727272727,34.88024282292848
"Positive real when , Here the zeta function is Hurwitz zeta function and Beta is a valid number .",Positive real when the Hurwitz Zeta function is the same as the Beta number.,0.0,63.1578947368421,0.6451612903225806,0.3448275862068966,0.5806451612903226,12.039533619616524
"The other two rivers are the Mangles River , and the Matiri River .",The Mangles River is one of the rivers.,0.0,78.57142857142857,0.5,0.2222222222222222,0.4,7.200209897263065
"On May 28 , 2011 , a leadership election was held to replace Darrell Pasloski . Dennis Fentie was chosen after only one ballot .","Dennis Fentie was chosen as the new leader on May 28, 2011.",0.1669084131812811,84.0,0.4848484848484849,0.3870967741935483,0.24242424242424246,16.690841318128115
"Aldous Huxley introduced Alfred Matthew Hubbard into the drug in 1955 , and Timothy Leary began to take it in 1962 .",Alfred Matthew Hubbard was introduced to the drug by Aldous Huxley in 1955.,0.0,68.18181818181817,0.6666666666666667,0.3225806451612903,0.4242424242424242,10.615750638708388
A new system Of CCE is also implemented in the school for a continuous and a comprehensive evaluation of students .,The school implemented a new system for evaluating students.,0.0,76.19047619047619,0.5517241379310346,0.22222222222222218,0.3448275862068966,4.698139789307943
"The dictionary form of a verb is the infinitive , which occasionally ends with `` -ć '' ( usually with `` -c '' ) .",The infinitive is the form of a word that ends with.,0.0,76.0,0.6666666666666666,0.4,0.4444444444444444,5.80343716190448
At the bottom of the hydrometer is a weighted bulb and at the top is a pan for small weights .,There is a weighted bulb at the bottom of the hydrometer.,0.2727209563812004,61.904761904761905,0.6451612903225806,0.5517241379310345,0.3870967741935483,27.272095638120035
He attended the Liceo Classico in Germany before studying chemistry at the University of Munich in L 'Aquila .,He studied chemistry at the University of Munich after attending the Liceo Classico in Germany.,0.45873576799767507,47.368421052631575,0.7272727272727272,0.5806451612903226,0.4848484848484848,45.873576799767484
In April 2016 it was announced that Reid will also present the new sister broadcast `` Top Gear '' Extra Gear `` along with Harris .,"In April 2016 it was announced that the new sister show would be called ""Top Gear "" Extra Gear"" along with Harris.",0.37164490436142145,53.84615384615385,0.7906976744186046,0.6829268292682926,0.7906976744186046,37.16449043614214
"Janet Scott was born on James Alexander Hanson , the second son of James Trickett Hanson ( a Danish immigrant ) and Jim Marchbank .",James Alexander Hanson was the second son of James Trickett Hanson and Jim Marchbank.,0.3439698333669479,52.0,0.8,0.6060606060606061,0.742857142857143,34.39698333669479
The Total Total Evaporation is The Radiators ' fifth album and their fourth studio album .,The Total Total Evaporation is the fifth album by The Radiators.,0.2989555963830099,50.0,0.7200000000000001,0.608695652173913,0.64,29.89555963830099
"David Spinozza plays the acoustic guitar in the song , Liberty DeVitto plays the drums and Robert Freedman the horn and string orchestration .","Liberty DeVitto plays the drums, David Spinozza plays the acoustic guitar, and Robert Freedman plays the horn and strings in the song.",0.48283144270032624,45.83333333333333,0.9090909090909091,0.7142857142857143,0.5454545454545454,48.283144270032615
The school belongs to the Jefferson District of VHSL Region II ( Virginia High School League ) .,The school is in the Jefferson District of VHSL Region II.,0.35536991450736,55.55555555555556,0.6923076923076923,0.5833333333333334,0.6923076923076923,35.536991450736004
"It is native to Chiapas , Guatemala , Honduras , El Salvador , Panama , Guerrero , Oaxaca , Veracruz .","It is native to many countries, including Oaxaca, Chiapas, and Honduras.",0.16135945013326006,80.95238095238095,0.5833333333333334,0.2727272727272727,0.4999999999999999,16.135945013326005
A border war broke out between Magdeburg and the Archbishop of Wolfenbüttel in 1346 .,There was a border war between Magdeburg and the Archbishop of Wolfenbttel.,0.3779635286696043,53.333333333333336,0.6666666666666665,0.56,0.6666666666666665,37.79635286696043
Ruffell was employed as an engineer in Southampton Docks and died on 3 October 1940 in Southampton on his 73rd birthday .,"On his 73rd birthday, on October 3, 1940, Ruffell died while working as an engineer in the docks.",0.18597237212366716,77.27272727272727,0.7692307692307692,0.3243243243243243,0.30769230769230765,18.597237212366714
"Clanculus atypicus is a species of sea snail , a marine gastropod mollusk in the family Trochidae , the top snails .",Clanculus atypicus is a species of sea snail that is part of the Trochidae family.,0.33683642323023505,54.54545454545454,0.6470588235294117,0.43750000000000006,0.5882352941176471,33.6836423230235
"David Ray Griffin advocated a sophisticated form of panpsychism , called `` Panexperientialism `` by A. N. Whitehead .",Panexperientialism is a form of panpsychism advocated by David Ray Griffin.,0.0,68.42105263157895,0.7692307692307692,0.3333333333333333,0.3846153846153846,9.864061785426847
"It was named after Malaysia 's former prime minister , Tun Hussein Onn .",Tun Hussein Onn was the former prime minister of Malaysia.,0.0,57.14285714285714,0.7272727272727272,0.39999999999999997,0.3636363636363636,19.767437766271104
"The Soviet Union was officially neutral in Europe until June 1941 , and Asia until August 1945 , when it attacked Japan in collaboration with the US .",The Soviet Union was neutral in Europe until June 1941 and Asia until August 1945 when it attacked Japan.,0.4475163907602747,35.714285714285715,0.8636363636363636,0.8095238095238096,0.8636363636363636,44.75163907602748
"Although the opponent , Guillermo Valencia , was also a member of the Liberal Party , he was given support from the Conservative Party .","The Conservative Party supported the opponent, who was also a member of the Liberal Party.",0.3461993656473484,60.0,0.7222222222222222,0.588235294117647,0.5555555555555556,34.619936564734836
"His sister Mary ( born February 25 , 1956 ) won the 1500m in San Sebastian in 1977 and was awarded the Edmonton Commonwealth Games - Champion in 1978 .",His sister Mary won the 1500m in San Sebastian in 1977 and was the champion of the 1978 Commonwealth Games.,0.361412791504669,50.0,0.7999999999999999,0.5581395348837209,0.7111111111111111,36.1412791504669
